service,fiscal_year,year,start_year,diagnosis_category,sex,age_group,rate_per_100k,ci_low,ci_high
hospitalisation,2019-2020,2020,2019,Substance-related disorders,Female,Agegroup:18–24years–95%CI,102.0,102.0,112.0
hospitalisation,2019-2020,2020,2019,Substance-related disorders,Male,Agegroup:18–24years–95%CI,169.0,169.0,182.0
hospitalisation,2019-2020,2020,2019,Substance-related disorders,Total,Agegroup:18–24years–95%CI,139.0,139.0,147.0
hospitalisation,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,81.0,81.0,90.0
hospitalisation,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,210.0,210.0,224.0
hospitalisation,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,150.0,150.0,158.0
hospitalisation,2019-2020,2020,2019,Mood disorders,Female,Agegroup:18–24years–95%CI,229.0,229.0,244.0
hospitalisation,2019-2020,2020,2019,Mood disorders,Male,Agegroup:18–24years–95%CI,165.0,165.0,177.0
hospitalisation,2019-2020,2020,2019,Mood disorders,Total,Agegroup:18–24years–95%CI,198.0,198.0,207.0
hospitalisation,2019-2020,2020,2019,Anxiety disorders,Female,Agegroup:18–24years–95%CI,38.0,38.0,44.0
hospitalisation,2019-2020,2020,2019,Anxiety disorders,Male,Agegroup:18–24years–95%CI,24.0,24.0,28.0
hospitalisation,2019-2020,2020,2019,Anxiety disorders,Total,Agegroup:18–24years–95%CI,31.0,31.0,35.0
hospitalisation,2019-2020,2020,2019,Personality disorders,Female,Agegroup:18–24years–95%CI,121.0,121.0,132.0
hospitalisation,2019-2020,2020,2019,Personality disorders,Male,Agegroup:18–24years–95%CI,36.0,36.0,42.0
hospitalisation,2019-2020,2020,2019,Personality disorders,Total,Agegroup:18–24years–95%CI,78.0,78.0,84.0
hospitalisation,2019-2020,2020,2019,Other disorders,Female,Agegroup:18–24years–95%CI,176.0,176.0,189.0
hospitalisation,2019-2020,2020,2019,Other disorders,Male,Agegroup:18–24years–95%CI,116.0,116.0,126.0
hospitalisation,2019-2020,2020,2019,Other disorders,Total,Agegroup:18–24years–95%CI,146.0,146.0,154.0
hospitalisation,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,105.0,105.0,115.0
hospitalisation,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,67.0,67.0,75.0
hospitalisation,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,86.0,86.0,93.0
hospitalisation,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,3.0,3.0,5.0
hospitalisation,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,6.0,6.0,9.0
hospitalisation,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,5.0,5.0,7.0
hospitalisation,2019-2020,2020,2019,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,17.0,17.0,21.0
hospitalisation,2019-2020,2020,2019,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,1.0
hospitalisation,2019-2020,2020,2019,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,9.0,9.0,11.0
hospitalisation,2019-2020,2020,2019,   Tic disorders,Female,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2019-2020,2020,2019,   Tic disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2019-2020,2020,2019,   Tic disorders,Total,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2019-2020,2020,2019,   ADHD,Female,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2019-2020,2020,2019,   ADHD,Male,Agegroup:18–24years–95%CI,3.0,3.0,5.0
hospitalisation,2019-2020,2020,2019,   ADHD,Total,Agegroup:18–24years–95%CI,2.0,2.0,4.0
hospitalisation,2020-2021,2021,2020,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,1.0,1.0,3.0
hospitalisation,2020-2021,2021,2020,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,2.0,2.0,3.0
hospitalisation,2020-2021,2021,2020,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,2.0,2.0,3.0
hospitalisation,2020-2021,2021,2020,Substance-related disorders,Female,Agegroup:18–24years–95%CI,108.0,108.0,119.0
hospitalisation,2020-2021,2021,2020,Substance-related disorders,Male,Agegroup:18–24years–95%CI,174.0,174.0,187.0
hospitalisation,2020-2021,2021,2020,Substance-related disorders,Total,Agegroup:18–24years–95%CI,144.0,144.0,152.0
hospitalisation,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,91.0,91.0,100.0
hospitalisation,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,209.0,209.0,223.0
hospitalisation,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,154.0,154.0,163.0
hospitalisation,2020-2021,2021,2020,Mood disorders,Female,Agegroup:18–24years–95%CI,214.0,214.0,228.0
hospitalisation,2020-2021,2021,2020,Mood disorders,Male,Agegroup:18–24years–95%CI,139.0,139.0,151.0
hospitalisation,2020-2021,2021,2020,Mood disorders,Total,Agegroup:18–24years–95%CI,177.0,177.0,186.0
hospitalisation,2020-2021,2021,2020,Anxiety disorders,Female,Agegroup:18–24years–95%CI,37.0,37.0,43.0
hospitalisation,2020-2021,2021,2020,Anxiety disorders,Male,Agegroup:18–24years–95%CI,22.0,22.0,26.0
hospitalisation,2020-2021,2021,2020,Anxiety disorders,Total,Agegroup:18–24years–95%CI,30.0,30.0,34.0
hospitalisation,2020-2021,2021,2020,Personality disorders,Female,Agegroup:18–24years–95%CI,123.0,123.0,134.0
hospitalisation,2020-2021,2021,2020,Personality disorders,Male,Agegroup:18–24years–95%CI,35.0,35.0,41.0
hospitalisation,2020-2021,2021,2020,Personality disorders,Total,Agegroup:18–24years–95%CI,78.0,78.0,85.0
hospitalisation,2020-2021,2021,2020,Other disorders,Female,Agegroup:18–24years–95%CI,161.0,161.0,174.0
hospitalisation,2020-2021,2021,2020,Other disorders,Male,Agegroup:18–24years–95%CI,96.0,96.0,105.0
hospitalisation,2020-2021,2021,2020,Other disorders,Total,Agegroup:18–24years–95%CI,129.0,129.0,137.0
hospitalisation,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,99.0,99.0,109.0
hospitalisation,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,57.0,57.0,65.0
hospitalisation,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,79.0,79.0,85.0
hospitalisation,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,2.0,2.0,4.0
hospitalisation,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,4.0,4.0,6.0
hospitalisation,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,4.0,4.0,5.0
hospitalisation,2020-2021,2021,2020,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,16.0,16.0,20.0
hospitalisation,2020-2021,2021,2020,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,1.0
hospitalisation,2020-2021,2021,2020,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,8.0,8.0,10.0
hospitalisation,2020-2021,2021,2020,   Tic disorders,Female,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2020-2021,2021,2020,   Tic disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,1.0
hospitalisation,2020-2021,2021,2020,   Tic disorders,Total,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2020-2021,2021,2020,   ADHD,Female,Agegroup:18–24years–95%CI,1.0,1.0,3.0
hospitalisation,2020-2021,2021,2020,   ADHD,Male,Agegroup:18–24years–95%CI,3.0,3.0,5.0
hospitalisation,2020-2021,2021,2020,   ADHD,Total,Agegroup:18–24years–95%CI,2.0,2.0,4.0
hospitalisation,2021-2022,2022,2021,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2021-2022,2022,2021,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,2.0,2.0,3.0
hospitalisation,2021-2022,2022,2021,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,2.0,2.0,3.0
hospitalisation,2021-2022,2022,2021,Substance-related disorders,Female,Agegroup:18–24years–95%CI,108.0,108.0,119.0
hospitalisation,2021-2022,2022,2021,Substance-related disorders,Male,Agegroup:18–24years–95%CI,158.0,158.0,170.0
hospitalisation,2021-2022,2022,2021,Substance-related disorders,Total,Agegroup:18–24years–95%CI,136.0,136.0,144.0
hospitalisation,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,95.0,95.0,105.0
hospitalisation,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,212.0,212.0,226.0
hospitalisation,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,157.0,157.0,166.0
hospitalisation,2021-2022,2022,2021,Mood disorders,Female,Agegroup:18–24years–95%CI,247.0,247.0,262.0
hospitalisation,2021-2022,2022,2021,Mood disorders,Male,Agegroup:18–24years–95%CI,145.0,145.0,157.0
hospitalisation,2021-2022,2022,2021,Mood disorders,Total,Agegroup:18–24years–95%CI,196.0,196.0,206.0
hospitalisation,2021-2022,2022,2021,Anxiety disorders,Female,Agegroup:18–24years–95%CI,46.0,46.0,52.0
hospitalisation,2021-2022,2022,2021,Anxiety disorders,Male,Agegroup:18–24years–95%CI,22.0,22.0,27.0
hospitalisation,2021-2022,2022,2021,Anxiety disorders,Total,Agegroup:18–24years–95%CI,34.0,34.0,39.0
hospitalisation,2021-2022,2022,2021,Personality disorders,Female,Agegroup:18–24years–95%CI,138.0,138.0,150.0
hospitalisation,2021-2022,2022,2021,Personality disorders,Male,Agegroup:18–24years–95%CI,39.0,39.0,45.0
hospitalisation,2021-2022,2022,2021,Personality disorders,Total,Agegroup:18–24years–95%CI,88.0,88.0,94.0
hospitalisation,2021-2022,2022,2021,Other disorders,Female,Agegroup:18–24years–95%CI,185.0,185.0,199.0
hospitalisation,2021-2022,2022,2021,Other disorders,Male,Agegroup:18–24years–95%CI,100.0,100.0,110.0
hospitalisation,2021-2022,2022,2021,Other disorders,Total,Agegroup:18–24years–95%CI,143.0,143.0,151.0
hospitalisation,2021-2022,2022,2021,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,104.0,104.0,115.0
hospitalisation,2021-2022,2022,2021,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,56.0,56.0,64.0
hospitalisation,2021-2022,2022,2021,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,81.0,81.0,87.0
hospitalisation,2021-2022,2022,2021,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,3.0,3.0,5.0
hospitalisation,2021-2022,2022,2021,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,4.0,4.0,6.0
hospitalisation,2021-2022,2022,2021,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,4.0,4.0,5.0
hospitalisation,2021-2022,2022,2021,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,21.0,21.0,26.0
hospitalisation,2021-2022,2022,2021,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2021-2022,2022,2021,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,11.0,11.0,13.0
hospitalisation,2021-2022,2022,2021,   Tic disorders,Female,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2021-2022,2022,2021,   Tic disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,1.0
hospitalisation,2021-2022,2022,2021,   Tic disorders,Total,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2021-2022,2022,2021,   ADHD,Female,Agegroup:18–24years–95%CI,2.0,2.0,3.0
hospitalisation,2021-2022,2022,2021,   ADHD,Male,Agegroup:18–24years–95%CI,3.0,3.0,5.0
hospitalisation,2021-2022,2022,2021,   ADHD,Total,Agegroup:18–24years–95%CI,3.0,3.0,4.0
hospitalisation,2022-2023,2023,2022,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,Substance-related disorders,Female,Agegroup:18–24years–95%CI,96.0,96.0,106.0
hospitalisation,2022-2023,2023,2022,Substance-related disorders,Male,Agegroup:18–24years–95%CI,135.0,135.0,146.0
hospitalisation,2022-2023,2023,2022,Substance-related disorders,Total,Agegroup:18–24years–95%CI,118.0,118.0,125.0
hospitalisation,2022-2023,2023,2022,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,88.0,88.0,97.0
hospitalisation,2022-2023,2023,2022,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,183.0,183.0,196.0
hospitalisation,2022-2023,2023,2022,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,139.0,139.0,147.0
hospitalisation,2022-2023,2023,2022,Mood disorders,Female,Agegroup:18–24years–95%CI,201.0,201.0,215.0
hospitalisation,2022-2023,2023,2022,Mood disorders,Male,Agegroup:18–24years–95%CI,134.0,134.0,145.0
hospitalisation,2022-2023,2023,2022,Mood disorders,Total,Agegroup:18–24years–95%CI,168.0,168.0,177.0
hospitalisation,2022-2023,2023,2022,Anxiety disorders,Female,Agegroup:18–24years–95%CI,33.0,33.0,39.0
hospitalisation,2022-2023,2023,2022,Anxiety disorders,Male,Agegroup:18–24years–95%CI,18.0,18.0,22.0
hospitalisation,2022-2023,2023,2022,Anxiety disorders,Total,Agegroup:18–24years–95%CI,26.0,26.0,30.0
hospitalisation,2022-2023,2023,2022,Personality disorders,Female,Agegroup:18–24years–95%CI,133.0,133.0,145.0
hospitalisation,2022-2023,2023,2022,Personality disorders,Male,Agegroup:18–24years–95%CI,36.0,36.0,42.0
hospitalisation,2022-2023,2023,2022,Personality disorders,Total,Agegroup:18–24years–95%CI,84.0,84.0,90.0
hospitalisation,2022-2023,2023,2022,Other disorders,Female,Agegroup:18–24years–95%CI,161.0,161.0,174.0
hospitalisation,2022-2023,2023,2022,Other disorders,Male,Agegroup:18–24years–95%CI,95.0,95.0,104.0
hospitalisation,2022-2023,2023,2022,Other disorders,Total,Agegroup:18–24years–95%CI,128.0,128.0,136.0
hospitalisation,2022-2023,2023,2022,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,90.0,90.0,100.0
hospitalisation,2022-2023,2023,2022,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,50.0,50.0,57.0
hospitalisation,2022-2023,2023,2022,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,71.0,71.0,76.0
hospitalisation,2022-2023,2023,2022,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,3.0,3.0,5.0
hospitalisation,2022-2023,2023,2022,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,5.0,5.0,7.0
hospitalisation,2022-2023,2023,2022,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,4.0,4.0,6.0
hospitalisation,2022-2023,2023,2022,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,18.0,18.0,22.0
hospitalisation,2022-2023,2023,2022,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,9.0,9.0,12.0
hospitalisation,2022-2023,2023,2022,   Tic disorders,Female,Agegroup:18–24years–95%CI,0.0,0.0,0.0
hospitalisation,2022-2023,2023,2022,   Tic disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,   Tic disorders,Total,Agegroup:18–24years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,   ADHD,Female,Agegroup:18–24years–95%CI,2.0,2.0,4.0
hospitalisation,2022-2023,2023,2022,   ADHD,Male,Agegroup:18–24years–95%CI,2.0,2.0,4.0
hospitalisation,2022-2023,2023,2022,   ADHD,Total,Agegroup:18–24years–95%CI,3.0,3.0,4.0
hospitalisation,2023-2024,2024,2023,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,Substance-related disorders,Female,Agegroup:18–24years–95%CI,91.0,91.0,100.0
hospitalisation,2023-2024,2024,2023,Substance-related disorders,Male,Agegroup:18–24years–95%CI,122.0,122.0,132.0
hospitalisation,2023-2024,2024,2023,Substance-related disorders,Total,Agegroup:18–24years–95%CI,109.0,109.0,116.0
hospitalisation,2023-2024,2024,2023,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,80.0,80.0,89.0
hospitalisation,2023-2024,2024,2023,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,163.0,163.0,175.0
hospitalisation,2023-2024,2024,2023,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,125.0,125.0,132.0
hospitalisation,2023-2024,2024,2023,Mood disorders,Female,Agegroup:18–24years–95%CI,164.0,164.0,176.0
hospitalisation,2023-2024,2024,2023,Mood disorders,Male,Agegroup:18–24years–95%CI,108.0,108.0,118.0
hospitalisation,2023-2024,2024,2023,Mood disorders,Total,Agegroup:18–24years–95%CI,136.0,136.0,144.0
hospitalisation,2023-2024,2024,2023,Anxiety disorders,Female,Agegroup:18–24years–95%CI,25.0,25.0,30.0
hospitalisation,2023-2024,2024,2023,Anxiety disorders,Male,Agegroup:18–24years–95%CI,15.0,15.0,18.0
hospitalisation,2023-2024,2024,2023,Anxiety disorders,Total,Agegroup:18–24years–95%CI,20.0,20.0,23.0
hospitalisation,2023-2024,2024,2023,Personality disorders,Female,Agegroup:18–24years–95%CI,114.0,114.0,125.0
hospitalisation,2023-2024,2024,2023,Personality disorders,Male,Agegroup:18–24years–95%CI,32.0,32.0,38.0
hospitalisation,2023-2024,2024,2023,Personality disorders,Total,Agegroup:18–24years–95%CI,73.0,73.0,78.0
hospitalisation,2023-2024,2024,2023,Other disorders,Female,Agegroup:18–24years–95%CI,150.0,150.0,162.0
